device_aid,coffee_visit_count,avg_visits_per_day
0021dead-b0b9-4858-b713-d861402539f2,6,0.2
0021e165-da48-428c-939f-d84e432a1c4e,1,0.03333333333333333
002316f7-3f6a-4ec3-b7da-d266c58072a9,3,0.1
0023304f-1fa9-4a3f-a6b9-28f681fb7ef7,3,0.1
00243f9d-5edf-406f-ab76-99764576579a,2,0.06666666666666667
00245f99-be8e-4497-80f4-b3c22f10c235,5,0.16666666666666666
00259ee6-7642-45f0-8626-0ec219abd31a,1,0.03333333333333333
0026664f-e3f0-6699-a3ec-0640b3b724dc,8,0.26666666666666666
00275026-3829-4552-9d3a-9895def7ea80,2,0.06666666666666667
00280bf5-4b02-4ec2-8736-bc4e85003a78,34,1.1333333333333333
0028dd99-b264-4a1b-8251-d4c792c29f12,1,0.03333333333333333
002a46e7-97b2-41ae-9518-2b943084e1d6,2,0.06666666666666667
002ac492-a074-4497-ab9d-3dccfc3ad4a9,2,0.06666666666666667
002b57e8-e7ce-482d-9431-91cf8c135f03,2,0.06666666666666667
002baf8b-5211-4fcf-85b1-1a0ef75a7260,1,0.03333333333333333
002cbc0f-9f01-45e1-9fc1-76853f81f6bf,135,4.5
002d52c8-4b69-6654-1bef-88cfd36a4d1a,31,1.0333333333333334
002dff6c-ab29-4a5a-a0ca-870cf0c594b2,4,0.13333333333333333
002ef4f2-417f-4a43-965f-bafe1d9d1d88,3,0.1
002f84c3-f79b-4d95-bea9-b4565fe343ca,15,0.5
002fdf9b-61ba-4ef8-9c96-643bf9497d49,3,0.1
003049a3-4fc8-440a-b567-8efaa428714f,2,0.06666666666666667
00315695-bc55-4b3a-b4b1-2b1c1f4b0d36,28,0.9333333333333333
00315a23-24dd-4d5c-985e-043b96d4764a,1,0.03333333333333333
00323ce9-147d-4bde-9783-44c8c53901c4,3,0.1
0033f644-5a68-6224-1d87-b01ea8c54d1a,5,0.16666666666666666
0034aee9-439e-47b1-af59-a7ef6dffe857,24,0.8
0036eea2-6523-4827-950e-62285b45a546,13,0.43333333333333335
003727de-0ddc-410c-8c8f-9c9134220e06,2,0.06666666666666667
0039a57e-5328-43ff-b27d-39f56880341d,11,0.36666666666666664
0039d174-7047-4c6c-82b8-f419ac5e1e33,2,0.06666666666666667
003bd4de-d240-4a55-8a35-66f62bad6e1a,1,0.03333333333333333
003c3c49-795b-4ec2-bda9-ae244c9bfdd4,3,0.1
003c488e-4f69-46ec-8352-b1e065d7fc0b,2,0.06666666666666667
003c5264-f298-4274-958e-99f153c36271,2,0.06666666666666667
003e2efd-6900-52f4-2c96-9915d302b560,6,0.2
003f8e05-1eed-6c8a-b87d-f5553ae529f0,3,0.1
003fd8a5-aa2f-4fc7-ac6e-7d17fbaf989c,16,0.5333333333333333
00425a88-8185-458e-8fe5-2ad149610f29,3,0.1
00437551-dc8f-4065-afd0-db3e042f52ef,1,0.03333333333333333
0044ec5b-5c22-4522-b8a7-40d7131ea409,60,2.0
0044fb79-cf2f-4c4d-9ece-ed142f2b9340,4,0.13333333333333333
00464b27-8ba1-4b9d-82eb-54622db8839e,10,0.3333333333333333
00466752-4f9c-4663-86bc-0b148e0c6834,1,0.03333333333333333
0046a679-372d-4f7f-a2ed-18618b24e3ed,1,0.03333333333333333
00486040-1dc7-4d53-896a-6dce1aa64539,1,0.03333333333333333
00493e1b-d1bd-4526-a120-18ffad64f106,27,0.9
0049e722-4ed6-4702-91e1-13179e02be42,3,0.1
0049ebad-2112-4d26-80a9-75831b2eff26,3,0.1
004a3a9c-fc45-484a-a4ca-0e7e05a6d1aa,5,0.16666666666666666
004a6b1a-8880-4044-83bc-06e380263b0e,156,5.2
004ac54d-604d-49a4-93a8-a6450feb3aee,2,0.06666666666666667
004ad16e-6c69-4992-846a-7e2bcb8cc811,43,1.4333333333333333
004b2b94-d928-4990-bd8f-cc4d9dda0bef,173,5.766666666666667
004b9425-d64c-4dd2-944d-1e133a8a1670,4,0.13333333333333333
004ba0c7-9efa-4d0c-a12c-815978de21a6,18,0.6
004c1cd8-43c1-40ee-b02c-bb93f271a1cd,7,0.23333333333333334
004ce31a-4d62-4b7f-ae42-711603df2c91,1,0.03333333333333333
004db9c3-8266-4dc6-96f6-004ea61a5d41,1,0.03333333333333333
004e5736-c650-4a22-9032-650210984459,43,1.4333333333333333
004e7197-48f9-410d-a77b-dca1fd00cf93,1,0.03333333333333333
00503070-8bbd-4648-bf78-aa02a034d6c9,9,0.3
005062bb-9a60-45be-a58d-3043de8cffe8,138,4.6
0050e5bd-683f-4dac-a8c4-4ed2e3861db8,1,0.03333333333333333
00516640-2df8-4b6a-8e3e-eccab13b0285,2,0.06666666666666667
005298e1-fbd2-4640-b311-a57feb219217,23,0.7666666666666667
0052e71b-cdfe-42a3-b0ec-87b2672b8cd0,1,0.03333333333333333
00538cfe-54ec-4775-847b-c482bdd54685,8,0.26666666666666666
0053bc01-a58e-4f48-9896-87eab09870ab,4,0.13333333333333333
005592b5-7562-5f0b-2fe3-15cc9936412c,5,0.16666666666666666
0055c0f1-1f2f-4cb4-8040-8d8963406f83,3,0.1
0055c309-5fa1-4b0f-9df4-26440e6a3052,240,8.0
0058c41a-2ae5-47b7-a12b-9f6d6d838ae8,15,0.5
005a1274-86a5-4f94-8979-873eb3505d1c,4,0.13333333333333333
005a2d8e-6e67-4372-9b0e-9128ce95a154,9,0.3
005a3f51-b2be-4359-a4f5-948346b631d2,2,0.06666666666666667
005b755c-5880-6325-a2ba-db1b4357b4c5,15,0.5
005d4a75-6eb8-6aac-a424-b930b6a748de,13,0.43333333333333335
005e817f-1347-412a-8a2a-2a7891972e3f,66,2.2
005f6cd7-f508-4bc4-be6e-117197a1a3d4,17,0.5666666666666667
0060bfc6-fa5d-48fd-800c-44738e15541e,3,0.1
0060daa7-b65b-6f15-aacb-5456a3387ad5,1239,41.3
00613ca0-0104-4ce7-896a-94fad4abdc12,2,0.06666666666666667
0061b03d-6425-4b90-a833-ee97bf3bf086,2,0.06666666666666667
0065d5c1-1be8-48a0-a5a6-38ab09d3c29a,18,0.6
006601ad-37ab-478f-80c2-a204f122d24e,8,0.26666666666666666
0066e31d-8b20-45af-b650-8ac839162520,5,0.16666666666666666
0066ec21-ac5e-44f7-b977-edc9d7d4d5e1,6,0.2
00691be6-207b-4f9d-9019-856810f28b85,62,2.066666666666667
00697de2-8f69-4032-9f71-d4a83e99104d,1,0.03333333333333333
006a13df-6c1a-41e7-afbf-ed12ebc74879,1,0.03333333333333333
006a69b5-7009-4274-96ce-20390511e945,19,0.6333333333333333
006b47c7-4f77-4dcf-b5ce-a7ab69b1a7ff,1,0.03333333333333333
006bf679-2a77-45ad-9f37-023fcb5a74d2,4,0.13333333333333333
006f7fc5-9e61-4c44-917d-a3809778536a,1,0.03333333333333333
00701e4f-b2a3-49f4-af3b-650cc75d0a75,5,0.16666666666666666
0070a33b-7447-6929-28f1-3546b48a0146,10,0.3333333333333333
00718816-fa93-4aba-ac8e-c6d9d5b30a98,1,0.03333333333333333
007208a3-5bf1-48a7-94d9-754c829f2f6a,7,0.23333333333333334
00726d24-1f2d-42f7-a191-b33477c55809,78,2.6
0073602b-80b0-4362-9db4-ef5d568e304e,292,9.733333333333333
0074650c-5847-495c-b0ad-128e1d74bbe6,7,0.23333333333333334
0074b174-b569-4585-88a1-e98eebbeeb36,106,3.533333333333333
00756598-2f83-41af-87c7-fc0cc080ca24,14,0.4666666666666667
0076447e-1a02-425a-90b8-ddc5bd65a0fa,5,0.16666666666666666
00786ea3-faa2-4876-b279-b6c6007e3642,24,0.8
0078975a-a632-6648-1556-710ea09660db,7,0.23333333333333334
0078dc11-a21a-4604-b9dd-352d28ab59e5,40,1.3333333333333333
007b7857-7d79-434c-8d47-013b21d49a37,4,0.13333333333333333
007c0c49-52b7-47b3-9e9e-e38fa31e0579,1,0.03333333333333333
007c4cc5-ee08-4daa-ac6e-468ca9e00dae,3,0.1
007ced6a-43a9-43d5-842e-4623b812545c,35,1.1666666666666667
007dab15-d025-4ddb-81b5-425e178ff52b,2,0.06666666666666667
007db17d-0f6e-4f44-8d5b-63d78e185580,26,0.8666666666666667
007e5d8f-5065-4593-a1ed-250b6dddb65e,1,0.03333333333333333
007e80fd-823d-4c3a-88f6-ecf6357d3733,1,0.03333333333333333
007f5324-326f-46bc-b5ea-96dce0ae1dca,24,0.8
007f5327-df54-4a63-9949-16de9ba1ae76,1,0.03333333333333333
007fb023-0c31-4a47-8a55-4839f4985936,16,0.5333333333333333
00816fd1-3e53-4162-a1f9-56413858337c,8,0.26666666666666666
008261fa-6f15-430c-876d-d2200cdd2c26,11,0.36666666666666664
0082f7f7-1233-4545-ad27-d90f3241fa8b,24,0.8
008305c5-07ee-4c6f-ad49-896031a465a0,22,0.7333333333333333
00841711-dd3f-4295-8320-0a9e7a16d827,3,0.1
0085b400-28b2-43ea-ad6d-ba0185927ab7,3,0.1
0086c5d2-bad5-4940-a7b9-8e0885dcb898,3,0.1
0086ec16-0e54-461b-894f-03f39fbadb16,21,0.7
00887128-4cbe-415c-ac0a-8748bdcaa5d4,30,1.0
0089379b-8f77-4b53-9193-d8a47510c07a,56,1.8666666666666667
0089f5a9-c370-4d41-8ece-bec657b2d7dd,4,0.13333333333333333
008a79d9-e751-4595-9ad9-8e94660de342,8,0.26666666666666666
008c2fe0-8a9b-4c51-b636-24c112b9d69b,5,0.16666666666666666
008c9778-6a11-4b5b-82aa-348876c16116,18,0.6
008e069f-e3a0-4692-83fd-977d8df65a27,232,7.733333333333333
008ebd4d-2c68-40fa-8bf5-80a6583b6d25,69,2.3
0091ec63-f413-4469-9b03-b7e36f55c140,6,0.2
009236c1-df07-6412-1ebf-4f57162371a1,16,0.5333333333333333
00923ba9-7e87-4b57-9d6c-5cecad213e53,5,0.16666666666666666
0092665a-f927-42a8-a9bf-06fe1b71a78d,1,0.03333333333333333
0092bd84-c7ed-40f2-b872-4b6010869ec4,7,0.23333333333333334
00934e7f-f0a5-4051-a029-741d30048a58,4,0.13333333333333333
00955c42-4efa-4078-bfca-ab1fc8527a26,6,0.2
009600df-82bf-472e-91b7-e1856106ea72,3,0.1
00968a95-e959-4efd-a3b8-7a8dc9819d81,1,0.03333333333333333
0096d869-6c2d-4f27-bb95-64f43736a6c1,3,0.1
00993691-a57f-495c-971e-c83fcd283256,23,0.7666666666666667
0099a6db-aa85-4560-a54b-870eb90eed8e,1,0.03333333333333333
0099fb42-355f-6259-117a-65c59e9079df,9,0.3
009c4084-adef-473a-b707-d2f1264197c8,4,0.13333333333333333
009cb98f-5aa4-4293-ba51-440541024249,5,0.16666666666666666
009e2a9d-e773-63c4-1813-a8f4fdbcc202,14,0.4666666666666667
009fc185-bd0c-4a00-bb1e-892248d386d1,1,0.03333333333333333
00a249a0-8436-4798-8d6c-2f8b2b66af5e,23,0.7666666666666667
00a25a5d-9491-462b-abc1-3ab625cd0bf0,6,0.2
00a31962-c033-48f0-9a92-61b64300acd0,1,0.03333333333333333
00a32bbd-734a-406c-bd30-deb702a08602,8,0.26666666666666666
00a335dc-cf02-6866-a257-da40cefc30ae,3,0.1
00a52cc8-2fcb-441e-a63a-5d1db015c098,1,0.03333333333333333
00a63f88-2d17-4be2-a8cc-ba82aec77aa3,31,1.0333333333333334
00a6a4e5-1cdd-4ac1-a902-aaa2a5a98fab,9,0.3
00a9ea63-b131-4bc8-9405-753244daa4a2,11,0.36666666666666664
00aa6077-7429-41a7-86b0-deaf67a9f72e,7,0.23333333333333334
00ab3a31-5f33-6623-1593-d6ad1571f315,20,0.6666666666666666
00ab44c0-365c-4329-a1db-c2cd15c9388d,29,0.9666666666666667
00ac8dc6-1abf-4fa8-9460-369de71b7176,13,0.43333333333333335
00acb4f2-644c-452f-b422-29901315d26b,38,1.2666666666666666
00acec1e-4b7b-4e52-9493-7ca785369d44,11,0.36666666666666664
00ad171b-51d6-44f9-af7d-f179de09b4b4,2,0.06666666666666667
00ae5db1-2e66-4eca-970d-b8aadba5dc7c,3,0.1
00b28b23-db64-433c-9d50-6c1be61ab961,22,0.7333333333333333
00b4dd33-fef7-4d54-9e7a-9da82b5dfb57,20,0.6666666666666666
00b4e02b-04eb-6890-177f-5c3b20911f2b,36,1.2
00b5b80a-77dc-4997-8712-62e6eeaeccbb,7,0.23333333333333334
00b6f33c-a747-4fd0-849a-d8101b95aa20,1,0.03333333333333333
00b7be1c-1263-424c-ae71-88feffeaa404,25,0.8333333333333334
00b7cad5-bbdb-430c-9d7d-a8a855224587,3,0.1
00b7ce1b-e782-4d77-a179-048c47c968ad,5,0.16666666666666666
00b8800e-44ca-4156-aa48-36568e6b05ae,8,0.26666666666666666
00b882c8-0db2-4dda-a50f-0068e3fb8d95,22,0.7333333333333333
00b93813-0581-4064-ba37-6de9ba8bb54a,3,0.1
00bc1b07-949b-4752-b3ce-fad29e40b8c0,11,0.36666666666666664
00bc4304-9849-400c-81ba-96f27e121e3a,5,0.16666666666666666
00bc481a-75d4-41c6-a1a3-d982718a89d1,7,0.23333333333333334
00bcab01-3f0c-4054-9198-961651a35076,267,8.9
00bd2771-e2b1-4b40-ab10-66cbe60210f4,1,0.03333333333333333
00be3659-bc4d-4a60-a887-dabf3309f733,9,0.3
00bf00b1-deb5-43b0-92ef-fdfb3acc7340,1,0.03333333333333333
00bfbb98-b25f-4c66-8664-4f0d7bf0f227,2,0.06666666666666667
00c01301-c961-43a2-bbe0-a61f48126669,24,0.8
00c214fc-cf3e-4d19-8fc8-d4f39397e720,2,0.06666666666666667
00c2a2b8-6eed-4c6f-9394-655afd8c165f,7,0.23333333333333334
00c2cbf9-5fbe-490d-990e-7b4a58bfad62,4,0.13333333333333333
00c35b35-2a4a-4969-be06-6c83d028819a,13,0.43333333333333335
00c3a27b-7530-69cc-14b9-7c97a9b22db0,1,0.03333333333333333
00c45da6-4e46-498f-9ca0-442c0db49b29,1,0.03333333333333333
00c4960f-bfac-4626-b0d3-1c163f848120,5,0.16666666666666666
00c5c3e9-9a21-4f78-8631-519888d2b141,1,0.03333333333333333
00c63b95-17cd-4d96-82dd-144babd3d925,9,0.3
00c8a08c-2a3a-4476-805e-df5c1645652d,9,0.3
00c8a454-6ed4-485e-8152-9548e2d08c0c,20,0.6666666666666666
00c8e84b-22ea-4b9c-bddf-eaa1a97f5dd2,2,0.06666666666666667
00c9f343-821c-4ce7-97ca-a4ecb4d4c955,12,0.4
00ca80a1-06cd-4ba4-ad19-43a3edb47fac,26,0.8666666666666667
00caa4e0-a027-4287-b84c-5389408f3319,37,1.2333333333333334
00cc57b6-31fa-4d13-986f-8ee9bf6cec71,16,0.5333333333333333
00cf3f07-430e-41a9-9c55-52aba9aa29b8,15,0.5
00cf5778-1593-47d1-a3c5-584ff951f283,5,0.16666666666666666
00cf592e-0a7f-498e-80f2-bef00817170f,1,0.03333333333333333
00d1525e-9f12-4c98-871c-e45eb23ee20a,7,0.23333333333333334
00d1c458-7e57-4947-8428-c5bf29db4128,17,0.5666666666666667
00d26cb1-46ae-4394-83ba-26d1529ffe27,6,0.2
00d34a36-d823-4a99-9935-16f1acc50141,3,0.1
00d41a91-0ce3-4de3-be4e-3002dc4efdd1,10,0.3333333333333333
00d4d2b0-82ba-4939-b473-bc81c9910ec5,3,0.1
00d5b90a-2933-4d6f-8d95-adcb53f14a25,19,0.6333333333333333
00d7a7b0-d6e5-40ad-afd6-b8adeb73a032,2,0.06666666666666667
00d88047-ec50-4f2e-a141-12fc3a0ff6a1,1,0.03333333333333333
00d88f46-97ea-4f2a-97bc-50db920cae4e,1,0.03333333333333333
00d9c723-4253-444b-ad46-122a185c7c63,4,0.13333333333333333
00dad9a3-4563-47d0-b967-10ca1ad1abe1,15,0.5
00db471a-b3af-449e-8d24-4b6343fb9a82,8,0.26666666666666666
00db534d-48cc-448c-aeec-22c5dc9c3d8f,81,2.7
00dc6895-7970-4d70-8da7-b7d5a956fe0e,4,0.13333333333333333
00dd2c54-8d71-4b30-beaf-8baaff754bbe,21,0.7
00dfc7ca-e6e3-4fa7-9757-c80475abd458,33,1.1
00e19a9e-23fa-47b9-9db2-b8b9d0cf8543,11,0.36666666666666664
00e3dbcd-1bf4-4923-bcf0-ccb43926441d,1,0.03333333333333333
00e40a1f-a5ac-446a-b1c7-7e13e98e1108,1,0.03333333333333333
00e459a7-d19e-45ef-9ddd-0b76316fc944,1,0.03333333333333333
00e470cd-16ce-4d65-bb66-222636ab19cb,13,0.43333333333333335
00e51457-089b-4092-9a9d-a79cd53f287c,27,0.9
00e9bcc9-3502-459b-baca-a2037fc4dad6,5,0.16666666666666666
00ea02db-5724-4fc4-8d27-731172e51007,1,0.03333333333333333
00ebc956-7f53-4fd8-a9ba-f78fa5aafb87,6,0.2
00ed853d-71a2-447f-a9dc-383cc6a332e8,4,0.13333333333333333
00edd0d7-5f42-41c8-9dbc-15e6edab48ce,12,0.4
00ee6405-3980-41c6-a74c-240c4aaa46be,2,0.06666666666666667
00f1fdc3-4ce7-440c-991a-c838e380b266,9,0.3
00f35aa8-878d-4f2d-9a2a-1c0ca5e2f74f,14,0.4666666666666667
00f4362c-92b3-4a38-8bf8-0a212496f162,7,0.23333333333333334
00f4a3d9-e68f-43d0-ac85-1a4d4eeb424c,16,0.5333333333333333
00fa1a1f-9c0d-4376-a404-6084babce6ad,4,0.13333333333333333
00fc3aa3-2765-47d6-926f-67b89b3c7b03,56,1.8666666666666667
00fcb3d0-1347-4fc8-8cfd-8af099095a39,4,0.13333333333333333
00fdde73-52ee-4b8a-a631-fcfd7746af34,8,0.26666666666666666
00ffb863-9a9e-43ad-bf24-b60ed9e357df,13,0.43333333333333335
0100265e-0049-4f20-ba51-9bac3aa6be9a,2,0.06666666666666667
0100a000-f544-486c-a9f4-09726abd36bd,67,2.2333333333333334
01016862-e4ea-473b-87c8-4442386c420c,3,0.1
0104d1e0-1f6d-4d0e-8612-84643b8f092f,1,0.03333333333333333
01069bba-c0ed-4999-8515-22754c3fee3e,2,0.06666666666666667
0106ea5e-9d7f-488f-81c0-9b92ac8d7e18,1,0.03333333333333333
0106fa01-13c3-4977-90be-02657e67a661,17,0.5666666666666667
010752d3-783a-4452-a982-2c34ca849dab,9,0.3
01078b9e-4050-4690-a2bb-a57e60af1bb4,2,0.06666666666666667
0107e690-bdfb-4945-914a-2e7f3359d458,13,0.43333333333333335
010886c8-88e8-6cca-103e-8961ef7b1feb,27,0.9
0109c997-1fb6-4a6a-aa2d-10e6471f9a73,2,0.06666666666666667
0109df7c-61bd-4b6e-afeb-1ce64cc3e04c,1,0.03333333333333333
010a62c8-bf1d-4fba-b7e1-4ee12a9ff075,2,0.06666666666666667
010ac694-c759-47d1-aa65-8eca5686c3b8,2,0.06666666666666667
010ad128-b73f-40e6-aa42-0934ee79497e,14,0.4666666666666667
010c2a5c-ff8b-4d3b-aa7c-31bcc6a2e068,6,0.2
010d5ee5-7904-4cc4-9bc2-127f6ccd34a4,4,0.13333333333333333
010f0e7f-b163-4ed0-a12e-b121c321e0e8,40,1.3333333333333333
010f8aab-0d30-4e9d-a7ad-28618649634c,10,0.3333333333333333
010fa700-fdac-4b87-9c97-42bc69cefff7,5,0.16666666666666666
010fd787-c378-6e8f-a4b0-937dd1121082,5,0.16666666666666666
0110ed44-f673-4d8b-93aa-27101aa6d15e,11,0.36666666666666664
0112c383-a749-481b-83aa-fca94bc53a29,123,4.1
0115454e-ddc8-4027-a0d0-02356e41c8be,7,0.23333333333333334
01158e13-1fb3-48a2-abd9-30de7f8cefb0,6,0.2
011872e0-d42a-4ef5-91b7-556fc5067172,1,0.03333333333333333
01188361-9de7-4acd-b02a-fb16d20f6ac1,77,2.566666666666667
01193bae-e955-4daa-bfa5-c7fe6b5b2dc0,5,0.16666666666666666
011a104c-a326-443b-b79e-db4e3458efb8,18,0.6
011a6d24-0df5-4cc3-aa90-5890cff3de95,15,0.5
011bafbe-636c-48a0-ba3c-c662dfff5fad,8,0.26666666666666666
011cb636-9149-420c-afe8-13a1caab8ff4,6,0.2
011d2f74-992c-4034-93e2-21c42104fe1c,2,0.06666666666666667
011de04d-2084-4b08-b9f9-f92734910042,27,0.9
011fe124-8a6d-4c4b-bffb-884a0e6285c5,57,1.9
0120c6c7-e07d-609c-b83e-e33a7c6e4e15,10,0.3333333333333333
01219396-246e-4153-8912-20aab51b5415,2,0.06666666666666667
0122461d-0153-483d-8ccf-96f7a422dc1a,1,0.03333333333333333
0122f8cc-8733-400a-a636-763b72706caf,1,0.03333333333333333
01230edb-1704-468a-a0dd-4a0a8b448cfc,3,0.1
01237dff-5f0a-4e69-8f8e-e9abc2bb4e88,18,0.6
01240211-dfb3-49f9-916c-605996e8ff53,17,0.5666666666666667
012468b5-95fb-4cb9-a445-da895ec56dbd,1,0.03333333333333333
0124a034-d609-4c6a-ab8e-7495f9fef7a8,6,0.2
0124ff02-dcd2-42fe-9960-99e93d697372,1,0.03333333333333333
0127e811-8d2b-4cec-9fda-fcc1db496c41,9,0.3
0128e90d-4aa7-4b42-83df-57b9a9a6f502,9,0.3
012a254c-9f4b-414b-8de2-6200c29ab13a,3,0.1
012a5dbd-543d-45f5-bca2-358b000003d0,2,0.06666666666666667
012b4044-1507-45cb-873b-2477c55a4d19,13,0.43333333333333335
012b7909-913f-4ab2-a55b-7d99bc37858a,22,0.7333333333333333
012bf9f1-5ec1-4a8d-be4a-91d4cb91a4b6,15,0.5
012c4564-88c0-4cba-b472-0d387113e5c1,10,0.3333333333333333
012c614d-dd87-4243-a19b-159c94021f53,2,0.06666666666666667
012dc723-0428-4624-9647-7cd7e731024a,9,0.3
012e1610-8d04-4869-a04b-572d08b5ffbf,7,0.23333333333333334
012ec2cd-c55c-44c1-a426-8d3aa1b8c31f,5,0.16666666666666666
012f861a-54d6-4d99-9cdc-d2089517935d,21,0.7
012f916d-205e-4566-85b8-8918f61d1770,5,0.16666666666666666
01305908-1719-43f8-86de-7cd2fe97e016,26,0.8666666666666667
01332456-8916-4a0d-a758-8e4b5b6608a3,2,0.06666666666666667
013395e4-a981-41d9-b864-2f444e193e85,11,0.36666666666666664
013397d6-45d1-4d8e-bb82-01987e879ec8,17,0.5666666666666667
01343c3f-9e97-46f2-a52e-5a66c934c0c6,3,0.1
0134985b-19b8-4371-bbbc-7b77c59288c3,5,0.16666666666666666
0134d4a9-86d8-4931-aeb7-cc1ff01f1da9,1,0.03333333333333333
013693db-b433-4f82-92f1-09f06f0215aa,4,0.13333333333333333
0136d517-9e7a-4979-853f-0d29322d2604,31,1.0333333333333334
01379035-b680-414f-93ba-d626b62d345b,1,0.03333333333333333
0137ca1b-4d50-40c1-bb1c-fa83a8605f99,20,0.6666666666666666
01380410-6629-49a1-a0f0-1e38da367128,4,0.13333333333333333
01397dba-8283-4f5a-8db9-5eb7291a113f,19,0.6333333333333333
013a566a-0c6e-4cfd-b69d-50814acdeb48,4,0.13333333333333333
013a8e96-d82e-4825-9d44-eb38fcc7aa5c,2,0.06666666666666667
013c763a-ca7e-6cc3-b895-4efbd90205c0,6,0.2
013ee1e6-2b34-4969-8ced-ad34e9264606,9,0.3
013ef8c6-ae01-6855-a893-5a9c3c38b646,27,0.9
013fd337-ba71-4de2-997b-db09dbda945c,27,0.9
01411df8-ffb9-4dc8-85e4-bf2c0285e148,19,0.6333333333333333
0143c2cb-f125-4c58-ad75-938490969529,21,0.7
0143caad-715e-4f34-8ff0-d6ec94716d2a,2,0.06666666666666667
0143e1c3-6040-4df3-a572-a24fe31b0143,18,0.6
01464d90-1cec-4b5b-a773-422ff6f435c2,6,0.2
0146dfdf-377c-46d8-b527-3cc4053c2752,35,1.1666666666666667
0146f53a-b881-4008-ac23-d4a4347f0b1a,16,0.5333333333333333
01479975-1d53-4e54-a0be-88c904f7618e,1,0.03333333333333333
0148ce5e-161e-455e-a923-ac1a62162047,38,1.2666666666666666
01491d00-b7a4-423d-ab74-0b2c2e04be5d,1,0.03333333333333333
01497066-93ae-6e7b-11cd-8fff2f79dd00,43,1.4333333333333333
01497d46-a6a0-4163-81f2-f84ec15c213f,21,0.7
0149c765-54c5-4dc9-81a2-98b4adc35227,8,0.26666666666666666
014a488f-6d78-41c4-a43d-9933eab4efba,42,1.4
014a660a-238f-4aa3-a670-5c608b3aef5b,62,2.066666666666667
014a7dfd-f1d5-44c4-a3ce-40fb0b311140,3,0.1
014b1b49-45c9-4d68-8567-eda0d1c18014,40,1.3333333333333333
014bedac-630f-46ca-8282-35a1feed2e28,27,0.9
014c9f7f-dc2a-4ea9-9562-1790fd79bb88,3,0.1
014dab76-3e04-48bc-b2d8-288193d3991c,68,2.2666666666666666
014f195b-c79d-4eb7-a600-dac570cb6359,2,0.06666666666666667
